review_id,review_text,tagged_tokens,pos_tags_only
41074046,Reasonable for a short trip. The private room in bed and breakfast was fine but a little smaller than expected.,"[('Reasonable', 'JJ'), ('for', 'IN'), ('a', 'DT'), ('short', 'JJ'), ('trip', 'NN'), ('.', '.'), ('The', 'DT'), ('private', 'JJ'), ('room', 'NN'), ('in', 'IN'), ('bed', 'NN'), ('and', 'CC'), ('breakfast', 'NN'), ('was', 'VBD'), ('fine', 'JJ'), ('but', 'CC'), ('a', 'DT'), ('little', 'JJ'), ('smaller', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.')]","['JJ', 'IN', 'DT', 'JJ', 'NN', '.', 'DT', 'JJ', 'NN', 'IN', 'NN', 'CC', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'JJ', 'JJR', 'IN', 'VBN', '.']"
4298850,An average experience. The host was polite but slow to respond a couple of times. It served its purpose for our stay in Rome.,"[('An', 'DT'), ('average', 'JJ'), ('experience', 'NN'), ('.', '.'), ('The', 'DT'), ('host', 'NN'), ('was', 'VBD'), ('polite', 'JJ'), ('but', 'CC'), ('slow', 'JJ'), ('to', 'TO'), ('respond', 'VB'), ('a', 'DT'), ('couple', 'NN'), ('of', 'IN'), ('times', 'NNS'), ('.', '.'), ('It', 'PRP'), ('served', 'VBD'), ('its', 'PRP$'), ('purpose', 'NN'), ('for', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('in', 'IN'), ('Rome', 'NNP'), ('.', '.')]","['DT', 'JJ', 'NN', '.', 'DT', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', '.', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', '.']"
596080173,Not worth the price. We had several issues during our stay that were never resolved. The location in Fresh Meadows was noisier than expected. Our superhost was difficult to reach when we had issues.,"[('Not', 'RB'), ('worth', 'IN'), ('the', 'DT'), ('price', 'NN'), ('.', '.'), ('We', 'PRP'), ('had', 'VBD'), ('several', 'JJ'), ('issues', 'NNS'), ('during', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('that', 'WDT'), ('were', 'VBD'), ('never', 'RB'), ('resolved', 'VBN'), ('.', '.'), ('The', 'DT'), ('location', 'NN'), ('in', 'IN'), ('Fresh', 'NNP'), ('Meadows', 'NNP'), ('was', 'VBD'), ('noisier', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.'), ('Our', 'PRP$'), ('superhost', 'NN'), ('was', 'VBD'), ('difficult', 'JJ'), ('to', 'TO'), ('reach', 'VB'), ('when', 'WRB'), ('we', 'PRP'), ('had', 'VBD'), ('issues', 'NNS'), ('.', '.')]","['RB', 'IN', 'DT', 'NN', '.', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN', '.', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', '.', 'PRP$', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', '.']"
482430810,We had a rough experience. Our superhost was difficult to reach when we had issues. The entire serviced apartment was not as clean as the photos suggested.,"[('We', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('rough', 'JJ'), ('experience', 'NN'), ('.', '.'), ('Our', 'PRP$'), ('superhost', 'NN'), ('was', 'VBD'), ('difficult', 'JJ'), ('to', 'TO'), ('reach', 'VB'), ('when', 'WRB'), ('we', 'PRP'), ('had', 'VBD'), ('issues', 'NNS'), ('.', '.'), ('The', 'DT'), ('entire', 'JJ'), ('serviced', 'VBD'), ('apartment', 'NN'), ('was', 'VBD'), ('not', 'RB'), ('as', 'RB'), ('clean', 'JJ'), ('as', 'IN'), ('the', 'DT'), ('photos', 'NN'), ('suggested', 'VBD'), ('.', '.')]","['PRP', 'VBD', 'DT', 'JJ', 'NN', '.', 'PRP$', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', '.', 'DT', 'JJ', 'VBD', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD', '.']"
241421266,"Nothing special, but fine. It served its purpose for our stay in Cape Town.","[('Nothing', 'VBG'), ('special', 'JJ'), (',', ','), ('but', 'CC'), ('fine', 'JJ'), ('.', '.'), ('It', 'PRP'), ('served', 'VBD'), ('its', 'PRP$'), ('purpose', 'NN'), ('for', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('in', 'IN'), ('Cape', 'NNP'), ('Town', 'NNP'), ('.', '.')]","['VBG', 'JJ', ',', 'CC', 'JJ', '.', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'NNP', '.']"
195998693,We had a rough experience. The location in Harlem was noisier than expected. We had several issues during our stay that were never resolved.,"[('We', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('rough', 'JJ'), ('experience', 'NN'), ('.', '.'), ('The', 'DT'), ('location', 'NN'), ('in', 'IN'), ('Harlem', 'NNP'), ('was', 'VBD'), ('noisier', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.'), ('We', 'PRP'), ('had', 'VBD'), ('several', 'JJ'), ('issues', 'NNS'), ('during', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('that', 'WDT'), ('were', 'VBD'), ('never', 'RB'), ('resolved', 'VBN'), ('.', '.')]","['PRP', 'VBD', 'DT', 'JJ', 'NN', '.', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', '.', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN', '.']"
529492054,It was okay for the price. The host was polite but slow to respond a couple of times. It served its purpose for our stay in Sydney.,"[('It', 'PRP'), ('was', 'VBD'), ('okay', 'VBN'), ('for', 'IN'), ('the', 'DT'), ('price', 'NN'), ('.', '.'), ('The', 'DT'), ('host', 'NN'), ('was', 'VBD'), ('polite', 'JJ'), ('but', 'CC'), ('slow', 'JJ'), ('to', 'TO'), ('respond', 'VB'), ('a', 'DT'), ('couple', 'NN'), ('of', 'IN'), ('times', 'NNS'), ('.', '.'), ('It', 'PRP'), ('served', 'VBD'), ('its', 'PRP$'), ('purpose', 'NN'), ('for', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('in', 'IN'), ('Sydney', 'NNP'), ('.', '.')]","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', '.', 'DT', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', '.', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', '.']"
141838194,"Reasonable for a short trip. It served its purpose for our stay in Rome. Some things could be improved, like cleanliness in the private room in apartment.","[('Reasonable', 'JJ'), ('for', 'IN'), ('a', 'DT'), ('short', 'JJ'), ('trip', 'NN'), ('.', '.'), ('It', 'PRP'), ('served', 'VBD'), ('its', 'PRP$'), ('purpose', 'NN'), ('for', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('in', 'IN'), ('Rome', 'NNP'), ('.', '.'), ('Some', 'DT'), ('things', 'NNS'), ('could', 'MD'), ('be', 'VB'), ('improved', 'VBN'), (',', ','), ('like', 'IN'), ('cleanliness', 'NN'), ('in', 'IN'), ('the', 'DT'), ('private', 'JJ'), ('room', 'NN'), ('in', 'IN'), ('apartment', 'NN'), ('.', '.')]","['JJ', 'IN', 'DT', 'JJ', 'NN', '.', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', '.', 'DT', 'NNS', 'MD', 'VB', 'VBN', ',', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
591727197,Not worth the price. Check-in was confusing and delayed our arrival in Sydney. The entire house was not as clean as the photos suggested.,"[('Not', 'RB'), ('worth', 'IN'), ('the', 'DT'), ('price', 'NN'), ('.', '.'), ('Check-in', 'NNP'), ('was', 'VBD'), ('confusing', 'VBG'), ('and', 'CC'), ('delayed', 'VB'), ('our', 'PRP$'), ('arrival', 'NN'), ('in', 'IN'), ('Sydney', 'NNP'), ('.', '.'), ('The', 'DT'), ('entire', 'JJ'), ('house', 'NN'), ('was', 'VBD'), ('not', 'RB'), ('as', 'RB'), ('clean', 'JJ'), ('as', 'IN'), ('the', 'DT'), ('photos', 'NN'), ('suggested', 'VBD'), ('.', '.')]","['RB', 'IN', 'DT', 'NN', '.', 'NNP', 'VBD', 'VBG', 'CC', 'VB', 'PRP$', 'NN', 'IN', 'NNP', '.', 'DT', 'JJ', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD', '.']"
564067554,It was okay for the price. Our superhost was polite but slow to respond a couple of times.,"[('It', 'PRP'), ('was', 'VBD'), ('okay', 'VBN'), ('for', 'IN'), ('the', 'DT'), ('price', 'NN'), ('.', '.'), ('Our', 'PRP$'), ('superhost', 'NN'), ('was', 'VBD'), ('polite', 'JJ'), ('but', 'CC'), ('slow', 'JJ'), ('to', 'TO'), ('respond', 'VB'), ('a', 'DT'), ('couple', 'NN'), ('of', 'IN'), ('times', 'NNS'), ('.', '.')]","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', '.', 'PRP$', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', '.']"
225480965,It was okay for the price. Our superhost was polite but slow to respond a couple of times.,"[('It', 'PRP'), ('was', 'VBD'), ('okay', 'VBN'), ('for', 'IN'), ('the', 'DT'), ('price', 'NN'), ('.', '.'), ('Our', 'PRP$'), ('superhost', 'NN'), ('was', 'VBD'), ('polite', 'JJ'), ('but', 'CC'), ('slow', 'JJ'), ('to', 'TO'), ('respond', 'VB'), ('a', 'DT'), ('couple', 'NN'), ('of', 'IN'), ('times', 'NNS'), ('.', '.')]","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', '.', 'PRP$', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', '.']"
568203024,Decent stay overall. It served its purpose for our stay in Paris.,"[('Decent', 'NNP'), ('stay', 'NN'), ('overall', 'RB'), ('.', '.'), ('It', 'PRP'), ('served', 'VBD'), ('its', 'PRP$'), ('purpose', 'NN'), ('for', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('in', 'IN'), ('Paris', 'NNP'), ('.', '.')]","['NNP', 'NN', 'RB', '.', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', '.']"
442338466,Amazing stay! The place felt very cozy for 5 guests. The entire apartment was spotless and exactly as described. Check-in was smooth and the amenities were exactly what we needed.,"[('Amazing', 'VBG'), ('stay', 'NN'), ('!', '.'), ('The', 'DT'), ('place', 'NN'), ('felt', 'VBD'), ('very', 'RB'), ('cozy', 'JJ'), ('for', 'IN'), ('5', 'CD'), ('guests', 'NNS'), ('.', '.'), ('The', 'DT'), ('entire', 'JJ'), ('apartment', 'NN'), ('was', 'VBD'), ('spotless', 'JJ'), ('and', 'CC'), ('exactly', 'RB'), ('as', 'IN'), ('described', 'VBN'), ('.', '.'), ('Check-in', 'NNP'), ('was', 'VBD'), ('smooth', 'JJ'), ('and', 'CC'), ('the', 'DT'), ('amenities', 'NNS'), ('were', 'VBD'), ('exactly', 'RB'), ('what', 'WP'), ('we', 'PRP'), ('needed', 'VBD'), ('.', '.')]","['VBG', 'NN', '.', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'CD', 'NNS', '.', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'VBN', '.', 'NNP', 'VBD', 'JJ', 'CC', 'DT', 'NNS', 'VBD', 'RB', 'WP', 'PRP', 'VBD', '.']"
354477542,Below our expectations. The location in Pittwater was noisier than expected. The host was difficult to reach when we had issues. The entire house was not as clean as the photos suggested.,"[('Below', 'IN'), ('our', 'PRP$'), ('expectations', 'NNS'), ('.', '.'), ('The', 'DT'), ('location', 'NN'), ('in', 'IN'), ('Pittwater', 'NNP'), ('was', 'VBD'), ('noisier', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.'), ('The', 'DT'), ('host', 'NN'), ('was', 'VBD'), ('difficult', 'JJ'), ('to', 'TO'), ('reach', 'VB'), ('when', 'WRB'), ('we', 'PRP'), ('had', 'VBD'), ('issues', 'NNS'), ('.', '.'), ('The', 'DT'), ('entire', 'JJ'), ('house', 'NN'), ('was', 'VBD'), ('not', 'RB'), ('as', 'RB'), ('clean', 'JJ'), ('as', 'IN'), ('the', 'DT'), ('photos', 'NN'), ('suggested', 'VBD'), ('.', '.')]","['IN', 'PRP$', 'NNS', '.', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', '.', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', '.', 'DT', 'JJ', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD', '.']"
354006446,We had a rough experience. Our superhost was difficult to reach when we had issues. The location in Temple was noisier than expected. We had several issues during our stay that were never resolved.,"[('We', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('rough', 'JJ'), ('experience', 'NN'), ('.', '.'), ('Our', 'PRP$'), ('superhost', 'NN'), ('was', 'VBD'), ('difficult', 'JJ'), ('to', 'TO'), ('reach', 'VB'), ('when', 'WRB'), ('we', 'PRP'), ('had', 'VBD'), ('issues', 'NNS'), ('.', '.'), ('The', 'DT'), ('location', 'NN'), ('in', 'IN'), ('Temple', 'NNP'), ('was', 'VBD'), ('noisier', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.'), ('We', 'PRP'), ('had', 'VBD'), ('several', 'JJ'), ('issues', 'NNS'), ('during', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('that', 'WDT'), ('were', 'VBD'), ('never', 'RB'), ('resolved', 'VBN'), ('.', '.')]","['PRP', 'VBD', 'DT', 'JJ', 'NN', '.', 'PRP$', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', '.', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', '.', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN', '.']"
445989154,Decent stay overall. The host was polite but slow to respond a couple of times.,"[('Decent', 'NNP'), ('stay', 'NN'), ('overall', 'RB'), ('.', '.'), ('The', 'DT'), ('host', 'NN'), ('was', 'VBD'), ('polite', 'JJ'), ('but', 'CC'), ('slow', 'JJ'), ('to', 'TO'), ('respond', 'VB'), ('a', 'DT'), ('couple', 'NN'), ('of', 'IN'), ('times', 'NNS'), ('.', '.')]","['NNP', 'NN', 'RB', '.', 'DT', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', '.']"
651258796,"An average experience. Some things could be improved, like cleanliness in the entire apartment. It served its purpose for our stay in Paris.","[('An', 'DT'), ('average', 'JJ'), ('experience', 'NN'), ('.', '.'), ('Some', 'DT'), ('things', 'NNS'), ('could', 'MD'), ('be', 'VB'), ('improved', 'VBN'), (',', ','), ('like', 'IN'), ('cleanliness', 'NN'), ('in', 'IN'), ('the', 'DT'), ('entire', 'JJ'), ('apartment', 'NN'), ('.', '.'), ('It', 'PRP'), ('served', 'VBD'), ('its', 'PRP$'), ('purpose', 'NN'), ('for', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('in', 'IN'), ('Paris', 'NNP'), ('.', '.')]","['DT', 'JJ', 'NN', '.', 'DT', 'NNS', 'MD', 'VB', 'VBN', ',', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', '.', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', '.']"
723266448,Highly recommend this place! The entire apartment was spotless and exactly as described. Check-in was smooth and the amenities were exactly what we needed. We would definitely book this entire apartment again.,"[('Highly', 'RB'), ('recommend', 'VB'), ('this', 'DT'), ('place', 'NN'), ('!', '.'), ('The', 'DT'), ('entire', 'JJ'), ('apartment', 'NN'), ('was', 'VBD'), ('spotless', 'JJ'), ('and', 'CC'), ('exactly', 'RB'), ('as', 'IN'), ('described', 'VBN'), ('.', '.'), ('Check-in', 'NNP'), ('was', 'VBD'), ('smooth', 'JJ'), ('and', 'CC'), ('the', 'DT'), ('amenities', 'NNS'), ('were', 'VBD'), ('exactly', 'RB'), ('what', 'WP'), ('we', 'PRP'), ('needed', 'VBD'), ('.', '.'), ('We', 'PRP'), ('would', 'MD'), ('definitely', 'RB'), ('book', 'NN'), ('this', 'DT'), ('entire', 'JJ'), ('apartment', 'NN'), ('again', 'RB'), ('.', '.')]","['RB', 'VB', 'DT', 'NN', '.', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'VBN', '.', 'NNP', 'VBD', 'JJ', 'CC', 'DT', 'NNS', 'VBD', 'RB', 'WP', 'PRP', 'VBD', '.', 'PRP', 'MD', 'RB', 'NN', 'DT', 'JJ', 'NN', 'RB', '.']"
615228038,Decent stay overall. The entire apartment was fine but a little smaller than expected.,"[('Decent', 'NNP'), ('stay', 'NN'), ('overall', 'RB'), ('.', '.'), ('The', 'DT'), ('entire', 'JJ'), ('apartment', 'NN'), ('was', 'VBD'), ('fine', 'JJ'), ('but', 'CC'), ('a', 'DT'), ('little', 'JJ'), ('smaller', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.')]","['NNP', 'NN', 'RB', '.', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'JJ', 'JJR', 'IN', 'VBN', '.']"
579689105,Wonderful experience. The place felt very cozy for 4 guests. The entire apartment was spotless and exactly as described. The host was super responsive and easy to communicate with.,"[('Wonderful', 'JJ'), ('experience', 'NN'), ('.', '.'), ('The', 'DT'), ('place', 'NN'), ('felt', 'VBD'), ('very', 'RB'), ('cozy', 'JJ'), ('for', 'IN'), ('4', 'CD'), ('guests', 'NNS'), ('.', '.'), ('The', 'DT'), ('entire', 'JJ'), ('apartment', 'NN'), ('was', 'VBD'), ('spotless', 'JJ'), ('and', 'CC'), ('exactly', 'RB'), ('as', 'IN'), ('described', 'VBN'), ('.', '.'), ('The', 'DT'), ('host', 'NN'), ('was', 'VBD'), ('super', 'JJ'), ('responsive', 'NN'), ('and', 'CC'), ('easy', 'JJ'), ('to', 'TO'), ('communicate', 'VB'), ('with', 'IN'), ('.', '.')]","['JJ', 'NN', '.', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'CD', 'NNS', '.', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'VBN', '.', 'DT', 'NN', 'VBD', 'JJ', 'NN', 'CC', 'JJ', 'TO', 'VB', 'IN', '.']"
534011291,Below our expectations. The host was difficult to reach when we had issues. We had several issues during our stay that were never resolved.,"[('Below', 'IN'), ('our', 'PRP$'), ('expectations', 'NNS'), ('.', '.'), ('The', 'DT'), ('host', 'NN'), ('was', 'VBD'), ('difficult', 'JJ'), ('to', 'TO'), ('reach', 'VB'), ('when', 'WRB'), ('we', 'PRP'), ('had', 'VBD'), ('issues', 'NNS'), ('.', '.'), ('We', 'PRP'), ('had', 'VBD'), ('several', 'JJ'), ('issues', 'NNS'), ('during', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('that', 'WDT'), ('were', 'VBD'), ('never', 'RB'), ('resolved', 'VBN'), ('.', '.')]","['IN', 'PRP$', 'NNS', '.', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', '.', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN', '.']"
408603624,"We had a fantastic time. The place felt very cozy for 4 guests. Great location in Sydney, close to everything we needed in Sydney.","[('We', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('fantastic', 'JJ'), ('time', 'NN'), ('.', '.'), ('The', 'DT'), ('place', 'NN'), ('felt', 'VBD'), ('very', 'RB'), ('cozy', 'JJ'), ('for', 'IN'), ('4', 'CD'), ('guests', 'NNS'), ('.', '.'), ('Great', 'NNP'), ('location', 'NN'), ('in', 'IN'), ('Sydney', 'NNP'), (',', ','), ('close', 'RB'), ('to', 'TO'), ('everything', 'NN'), ('we', 'PRP'), ('needed', 'VBD'), ('in', 'IN'), ('Sydney', 'NNP'), ('.', '.')]","['PRP', 'VBD', 'DT', 'JJ', 'NN', '.', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'CD', 'NNS', '.', 'NNP', 'NN', 'IN', 'NNP', ',', 'RB', 'TO', 'NN', 'PRP', 'VBD', 'IN', 'NNP', '.']"
38942338,Exceeded our expectations! We would definitely book this entire apartment again. The place felt very cozy for 2 guests. Our superhost was super responsive and easy to communicate with.,"[('Exceeded', 'VBD'), ('our', 'PRP$'), ('expectations', 'NNS'), ('!', '.'), ('We', 'PRP'), ('would', 'MD'), ('definitely', 'RB'), ('book', 'NN'), ('this', 'DT'), ('entire', 'JJ'), ('apartment', 'NN'), ('again', 'RB'), ('.', '.'), ('The', 'DT'), ('place', 'NN'), ('felt', 'VBD'), ('very', 'RB'), ('cozy', 'JJ'), ('for', 'IN'), ('2', 'CD'), ('guests', 'NNS'), ('.', '.'), ('Our', 'PRP$'), ('superhost', 'NN'), ('was', 'VBD'), ('super', 'JJ'), ('responsive', 'NN'), ('and', 'CC'), ('easy', 'JJ'), ('to', 'TO'), ('communicate', 'VB'), ('with', 'IN'), ('.', '.')]","['VBD', 'PRP$', 'NNS', '.', 'PRP', 'MD', 'RB', 'NN', 'DT', 'JJ', 'NN', 'RB', '.', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'CD', 'NNS', '.', 'PRP$', 'NN', 'VBD', 'JJ', 'NN', 'CC', 'JJ', 'TO', 'VB', 'IN', '.']"
35363706,We had a rough experience. Check-in was confusing and delayed our arrival in New York. The host was difficult to reach when we had issues. The location in Williamsburg was noisier than expected.,"[('We', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('rough', 'JJ'), ('experience', 'NN'), ('.', '.'), ('Check-in', 'NNP'), ('was', 'VBD'), ('confusing', 'VBG'), ('and', 'CC'), ('delayed', 'VB'), ('our', 'PRP$'), ('arrival', 'NN'), ('in', 'IN'), ('New', 'NNP'), ('York', 'NNP'), ('.', '.'), ('The', 'DT'), ('host', 'NN'), ('was', 'VBD'), ('difficult', 'JJ'), ('to', 'TO'), ('reach', 'VB'), ('when', 'WRB'), ('we', 'PRP'), ('had', 'VBD'), ('issues', 'NNS'), ('.', '.'), ('The', 'DT'), ('location', 'NN'), ('in', 'IN'), ('Williamsburg', 'NNP'), ('was', 'VBD'), ('noisier', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.')]","['PRP', 'VBD', 'DT', 'JJ', 'NN', '.', 'NNP', 'VBD', 'VBG', 'CC', 'VB', 'PRP$', 'NN', 'IN', 'NNP', 'NNP', '.', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', '.', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', '.']"
658656702,"Nothing special, but fine. It served its purpose for our stay in New York. The room in hotel was fine but a little smaller than expected.","[('Nothing', 'VBG'), ('special', 'JJ'), (',', ','), ('but', 'CC'), ('fine', 'JJ'), ('.', '.'), ('It', 'PRP'), ('served', 'VBD'), ('its', 'PRP$'), ('purpose', 'NN'), ('for', 'IN'), ('our', 'PRP$'), ('stay', 'NN'), ('in', 'IN'), ('New', 'NNP'), ('York', 'NNP'), ('.', '.'), ('The', 'DT'), ('room', 'NN'), ('in', 'IN'), ('hotel', 'NN'), ('was', 'VBD'), ('fine', 'JJ'), ('but', 'CC'), ('a', 'DT'), ('little', 'JJ'), ('smaller', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.')]","['VBG', 'JJ', ',', 'CC', 'JJ', '.', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'NNP', '.', 'DT', 'NN', 'IN', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'JJ', 'JJR', 'IN', 'VBN', '.']"
282987325,Would not recommend. The entire apartment was not as clean as the photos suggested. The location in Leichhardt was noisier than expected.,"[('Would', 'MD'), ('not', 'RB'), ('recommend', 'VB'), ('.', '.'), ('The', 'DT'), ('entire', 'JJ'), ('apartment', 'NN'), ('was', 'VBD'), ('not', 'RB'), ('as', 'RB'), ('clean', 'JJ'), ('as', 'IN'), ('the', 'DT'), ('photos', 'NN'), ('suggested', 'VBD'), ('.', '.'), ('The', 'DT'), ('location', 'NN'), ('in', 'IN'), ('Leichhardt', 'NNP'), ('was', 'VBD'), ('noisier', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.')]","['MD', 'RB', 'VB', '.', 'DT', 'JJ', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD', '.', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', '.']"
29478501,It was okay for the price. The entire apartment was fine but a little smaller than expected.,"[('It', 'PRP'), ('was', 'VBD'), ('okay', 'VBN'), ('for', 'IN'), ('the', 'DT'), ('price', 'NN'), ('.', '.'), ('The', 'DT'), ('entire', 'JJ'), ('apartment', 'NN'), ('was', 'VBD'), ('fine', 'JJ'), ('but', 'CC'), ('a', 'DT'), ('little', 'JJ'), ('smaller', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.')]","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', '.', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'JJ', 'JJR', 'IN', 'VBN', '.']"
604240577,Not worth the price. The location in Coyoacan was noisier than expected. Our superhost was difficult to reach when we had issues.,"[('Not', 'RB'), ('worth', 'IN'), ('the', 'DT'), ('price', 'NN'), ('.', '.'), ('The', 'DT'), ('location', 'NN'), ('in', 'IN'), ('Coyoacan', 'NNP'), ('was', 'VBD'), ('noisier', 'JJR'), ('than', 'IN'), ('expected', 'VBN'), ('.', '.'), ('Our', 'PRP$'), ('superhost', 'NN'), ('was', 'VBD'), ('difficult', 'JJ'), ('to', 'TO'), ('reach', 'VB'), ('when', 'WRB'), ('we', 'PRP'), ('had', 'VBD'), ('issues', 'NNS'), ('.', '.')]","['RB', 'IN', 'DT', 'NN', '.', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', '.', 'PRP$', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', '.']"
